fecha,transaccion_id,categoria,monto
2024-03-22,TX7356666,correcta,213.95
2024-03-22,TX1709514,correcta,326.04
2024-03-22,TX1681617,cancelada,109.85
2024-03-22,TX8427449,correcta,419.51
2024-03-22,TX6614099,correcta,236.67
2024-03-22,TX3760473,cancelada,56.39
2024-03-22,TX5452760,correcta,112.21
2024-03-22,TX1684659,cancelada,233.42
2024-03-22,TX8246854,correcta,91.23
2024-03-22,TX9242741,cancelada,343.38
2024-03-22,TX4460625,incompleta,130.46
2024-03-22,TX4349541,correcta,401.01
2024-03-22,TX4434740,cancelada,105.02
2024-03-22,TX4833243,incompleta,327.24
2024-03-22,TX6080025,incompleta,248.78
2024-03-22,TX5837127,correcta,255.0
2024-03-22,TX8269820,correcta,338.36
2024-03-22,TX2686767,correcta,82.65
2024-03-22,TX5151805,incompleta,119.08
2024-03-22,TX5345679,correcta,443.41
2024-03-22,TX5453880,incompleta,197.69
2024-03-22,TX6346006,correcta,382.9
2024-03-22,TX3734278,correcta,319.21
2024-03-22,TX8752989,cancelada,285.59
2024-03-22,TX2942940,correcta,337.53
2024-03-22,TX8480307,incompleta,135.7
2024-03-22,TX4288948,correcta,245.35
2024-03-22,TX7574205,correcta,252.99
2024-03-22,TX8961480,correcta,18.18
2024-03-22,TX5750134,correcta,356.91
2024-03-22,TX5953808,correcta,30.55
2024-03-22,TX9418988,correcta,255.89
2024-03-22,TX1099189,correcta,206.15
2024-03-22,TX1741920,correcta,249.95
2024-03-22,TX7838907,correcta,133.95
2024-03-22,TX6483542,correcta,344.72
2024-03-22,TX8530183,correcta,107.02
2024-03-22,TX2679931,correcta,431.48
2024-03-22,TX6844560,correcta,204.13
2024-03-22,TX3842646,incompleta,415.53
2024-03-22,TX5833762,correcta,435.21
2024-03-22,TX5436757,correcta,471.42
2024-03-22,TX4541889,correcta,176.02
2024-03-22,TX7288453,incompleta,234.29
2024-03-22,TX6590536,cancelada,122.47
2024-03-22,TX8767878,incompleta,350.39
2024-03-22,TX1663387,correcta,317.75
2024-03-22,TX8520357,correcta,29.75
2024-03-22,TX9584511,correcta,300.15
2024-03-22,TX8671972,incompleta,489.39
2024-03-22,TX2135591,cancelada,52.58
2024-03-22,TX3663423,correcta,66.62
2024-03-22,TX2829412,correcta,176.72
2024-03-22,TX3290287,cancelada,197.4
2024-03-22,TX6653852,correcta,112.61
2024-03-22,TX3295277,correcta,96.53
2024-03-22,TX9701661,correcta,77.53
2024-03-22,TX1021549,cancelada,195.86
2024-03-23,TX8762616,correcta,475.22
2024-03-23,TX4780822,correcta,346.66
2024-03-23,TX3608690,correcta,89.1
2024-03-23,TX9722448,correcta,484.99
2024-03-23,TX8764978,correcta,226.66
2024-03-23,TX1464965,correcta,337.87
2024-03-23,TX7912937,correcta,78.53
2024-03-23,TX8079481,cancelada,99.67
2024-03-23,TX2764896,correcta,317.2
2024-03-23,TX2113521,incompleta,371.28
2024-03-23,TX7546360,correcta,72.61
2024-03-23,TX8598479,correcta,378.04
2024-03-23,TX6397843,correcta,96.21
2024-03-23,TX7964804,correcta,217.76
2024-03-23,TX8054900,cancelada,219.42
2024-03-23,TX6523863,correcta,126.75
2024-03-23,TX3802517,correcta,336.34
2024-03-23,TX5857610,cancelada,498.58
2024-03-23,TX4454925,incompleta,241.52
2024-03-23,TX1588168,correcta,239.98
2024-03-23,TX3736833,incompleta,220.44
2024-03-23,TX6513211,cancelada,391.76
2024-03-23,TX3596370,correcta,324.24
2024-03-23,TX3601695,correcta,76.34
2024-03-23,TX3868607,incompleta,266.48
2024-03-23,TX1881127,cancelada,402.64
2024-03-23,TX4438925,correcta,199.46
2024-03-23,TX7304978,incompleta,95.56
2024-03-23,TX6215726,correcta,477.61
2024-03-23,TX6690487,correcta,108.01
2024-03-23,TX9867600,cancelada,468.34
2024-03-23,TX9927854,correcta,272.35
2024-03-23,TX9252470,correcta,442.14
2024-03-23,TX5060389,correcta,378.88
2024-03-23,TX8269117,correcta,442.35
2024-03-23,TX2991358,correcta,442.65
2024-03-23,TX3495200,correcta,71.16
2024-03-23,TX9085422,correcta,393.15
2024-03-23,TX3258414,correcta,456.84
2024-03-23,TX4050092,correcta,328.59
2024-03-23,TX6371518,cancelada,481.16
2024-03-23,TX5394275,correcta,101.31
2024-03-23,TX8843957,incompleta,196.48
2024-03-23,TX3844490,cancelada,210.24
2024-03-23,TX4925343,correcta,150.45
2024-03-23,TX2086846,correcta,490.3
2024-03-23,TX2245712,correcta,69.51
2024-03-23,TX9534641,incompleta,375.13
2024-03-23,TX9323292,cancelada,159.34
2024-03-23,TX7439011,correcta,415.26
2024-03-23,TX2914772,cancelada,57.78
2024-03-23,TX2311293,cancelada,232.26
2024-03-23,TX1816553,correcta,183.92
2024-03-23,TX6646354,cancelada,282.38
2024-03-23,TX1121509,correcta,341.06
2024-03-23,TX7700280,correcta,402.29
2024-03-23,TX9165477,correcta,13.95
2024-03-23,TX4134511,cancelada,332.44
2024-03-23,TX1741993,correcta,309.34
2024-03-23,TX2996734,incompleta,186.77
2024-03-23,TX6319239,correcta,425.51
2024-03-23,TX7028775,cancelada,258.74
2024-03-23,TX6467059,cancelada,408.11
2024-03-23,TX7726490,correcta,237.2
2024-03-23,TX3704940,correcta,472.74
2024-03-23,TX6935668,correcta,102.19
2024-03-23,TX2231633,correcta,373.82
2024-03-23,TX6047406,correcta,458.78
2024-03-23,TX5906890,correcta,397.15
2024-03-23,TX8405863,incompleta,411.55
2024-03-23,TX6157195,correcta,484.96
2024-03-23,TX5647000,correcta,360.8
2024-03-23,TX7362661,correcta,312.2
2024-03-23,TX8315950,correcta,276.88
2024-03-23,TX4954521,correcta,51.34
2024-03-23,TX6695861,cancelada,296.86
2024-03-23,TX5286560,cancelada,320.64
2024-03-23,TX3318307,incompleta,66.28
2024-03-23,TX6234953,cancelada,163.39
2024-03-23,TX6284153,cancelada,285.12
2024-03-23,TX1920321,correcta,67.04
2024-03-23,TX6213669,correcta,294.06
2024-03-24,TX9702785,correcta,484.14
2024-03-24,TX1715331,correcta,254.47
2024-03-24,TX5305094,correcta,281.51
2024-03-24,TX6989607,incompleta,297.54
2024-03-24,TX7840974,correcta,120.69
2024-03-24,TX5745129,cancelada,110.11
2024-03-24,TX5410956,correcta,305.47
2024-03-24,TX3282948,correcta,34.88
2024-03-24,TX1862413,cancelada,425.85
2024-03-24,TX3444707,correcta,336.99
2024-03-24,TX9484581,correcta,373.97
2024-03-24,TX7586266,correcta,345.42
2024-03-24,TX6571469,incompleta,297.22
2024-03-24,TX6420483,correcta,477.52
2024-03-24,TX4629285,correcta,499.76
2024-03-24,TX9615682,correcta,490.6
2024-03-24,TX1840732,correcta,219.79
2024-03-24,TX7889789,correcta,315.25
2024-03-24,TX6846219,correcta,338.57
2024-03-24,TX7717209,correcta,78.11
2024-03-24,TX1334711,incompleta,380.24
2024-03-24,TX9691488,correcta,62.16
2024-03-24,TX2203837,cancelada,277.68
2024-03-24,TX9847210,correcta,251.51
2024-03-24,TX2536813,correcta,221.43
2024-03-24,TX3496383,cancelada,264.91
2024-03-24,TX5072282,incompleta,194.48
2024-03-24,TX8489770,cancelada,192.96
2024-03-24,TX4695546,correcta,217.68
2024-03-24,TX6447300,correcta,115.86
2024-03-24,TX7729293,correcta,57.59
2024-03-24,TX3480058,correcta,149.66
2024-03-24,TX2675801,cancelada,494.74
2024-03-24,TX6789379,incompleta,421.76
2024-03-24,TX3957698,correcta,39.77
2024-03-24,TX8856807,incompleta,27.99
2024-03-24,TX1013639,correcta,485.97
2024-03-24,TX1194330,correcta,114.43
2024-03-24,TX9570842,cancelada,34.74
2024-03-24,TX7542150,cancelada,332.96
2024-03-24,TX6016590,correcta,433.71
2024-03-24,TX4959920,correcta,341.89
2024-03-24,TX2100810,incompleta,421.86
2024-03-24,TX9145720,incompleta,416.6
2024-03-24,TX9974266,correcta,53.06
2024-03-24,TX9587892,correcta,275.65
2024-03-24,TX6180015,correcta,324.83
2024-03-24,TX6030959,correcta,31.26
2024-03-24,TX5420644,incompleta,80.77
2024-03-24,TX5517747,correcta,331.41
2024-03-24,TX5887222,correcta,385.53
2024-03-24,TX4992020,incompleta,373.72
2024-03-24,TX4471546,correcta,255.41
2024-03-24,TX1540160,correcta,149.46
2024-03-24,TX2926365,correcta,473.26
2024-03-24,TX5038343,cancelada,343.88
2024-03-24,TX7456693,correcta,150.45
2024-03-24,TX4639561,correcta,275.82
2024-03-24,TX8710790,incompleta,420.29
2024-03-24,TX1538080,correcta,413.91
2024-03-24,TX1959516,correcta,287.42
2024-03-24,TX6856650,correcta,404.15
2024-03-24,TX8391327,correcta,209.34
2024-03-24,TX1269941,correcta,21.84
2024-03-24,TX6366347,cancelada,57.87
2024-03-24,TX2241750,incompleta,233.44
2024-03-24,TX5193110,correcta,441.2
2024-03-24,TX4643051,correcta,49.45
2024-03-24,TX1496779,correcta,346.24
2024-03-24,TX3318277,correcta,215.9
2024-03-24,TX8393656,correcta,60.08
2024-03-24,TX6581661,correcta,301.56
2024-03-24,TX2721653,correcta,466.06
2024-03-24,TX4503063,cancelada,242.68
2024-03-24,TX1413329,correcta,130.8
2024-03-24,TX6397712,cancelada,166.52
2024-03-24,TX7474436,cancelada,492.61
2024-03-24,TX7895297,correcta,421.78
2024-03-24,TX8197208,correcta,79.45
2024-03-24,TX8513100,correcta,155.4
2024-03-24,TX5302370,correcta,374.24
2024-03-24,TX6108024,correcta,439.74
2024-03-24,TX9517652,correcta,136.1
2024-03-24,TX7506913,correcta,391.17
2024-03-24,TX6459932,correcta,195.93
2024-03-24,TX8030412,incompleta,16.62
2024-03-24,TX9075701,correcta,383.34
2024-03-24,TX9013529,correcta,219.05
2024-03-24,TX3655563,correcta,464.79
2024-03-24,TX2947538,correcta,136.65
2024-03-24,TX7067853,cancelada,267.06
2024-03-24,TX6897996,cancelada,440.25
2024-03-24,TX3907493,correcta,217.81
2024-03-24,TX1358540,correcta,69.5
2024-03-24,TX6862914,correcta,62.4
2024-03-24,TX2033640,correcta,423.94
2024-03-24,TX2196729,cancelada,485.92
2024-03-24,TX9367003,incompleta,491.17
2024-03-24,TX4714695,correcta,298.35
2024-03-24,TX4894332,incompleta,29.41
2024-03-24,TX2227617,correcta,39.31
2024-03-24,TX2451669,incompleta,95.67
2024-03-24,TX9182440,correcta,78.16
2024-03-24,TX6271455,correcta,247.43
2024-03-24,TX3552348,correcta,40.23
2024-03-24,TX1146167,cancelada,463.6
2024-03-24,TX2442161,incompleta,289.83
2024-03-24,TX1028692,correcta,277.0
2024-03-24,TX7676615,correcta,368.63
2024-03-24,TX5319088,correcta,182.87
2024-03-24,TX4742189,correcta,370.81
2024-03-24,TX4123048,correcta,297.67
2024-03-24,TX8445713,correcta,259.81
2024-03-24,TX4985419,correcta,68.25
2024-03-24,TX1929253,correcta,117.03
2024-03-24,TX5561945,incompleta,115.41
2024-03-24,TX3428674,correcta,145.9
2024-03-24,TX8319767,incompleta,417.2
2024-03-24,TX3582488,cancelada,65.68
2024-03-24,TX8440926,correcta,347.32
2024-03-24,TX8233190,correcta,197.08
2024-03-24,TX7183335,correcta,180.0
2024-03-24,TX8918454,cancelada,297.71
2024-03-24,TX9289333,correcta,186.62
2024-03-24,TX7296442,correcta,328.4
2024-03-24,TX3849918,correcta,370.23
2024-03-24,TX4832163,incompleta,269.16
2024-03-24,TX8296729,correcta,429.23
2024-03-24,TX1891760,correcta,118.49
2024-03-24,TX9691957,correcta,34.05
2024-03-24,TX2523608,correcta,198.98
2024-03-24,TX6843969,incompleta,306.43
2024-03-24,TX9225200,cancelada,18.26
2024-03-24,TX9478396,cancelada,337.4
2024-03-24,TX4445733,correcta,65.11
2024-03-24,TX5774919,correcta,251.89
2024-03-24,TX4047419,correcta,483.28
2024-03-24,TX2844822,correcta,452.6
2024-03-24,TX8106975,cancelada,270.83
2024-03-24,TX4532630,cancelada,206.57
2024-03-24,TX1956640,incompleta,210.8
2024-03-24,TX5751529,correcta,326.06
2024-03-24,TX8593988,correcta,67.71
2024-03-24,TX8088153,correcta,284.7
2024-03-24,TX4165498,correcta,466.06
2024-03-24,TX2856616,correcta,39.81
2024-03-24,TX4826116,correcta,106.79
2024-03-25,TX7451558,correcta,348.87
2024-03-25,TX9914460,correcta,373.45
2024-03-25,TX1993679,cancelada,195.47
2024-03-25,TX1396301,correcta,498.21
2024-03-25,TX6660306,correcta,427.86
2024-03-25,TX8181805,correcta,314.86
2024-03-25,TX7898213,correcta,430.29
2024-03-25,TX1882266,correcta,275.35
2024-03-25,TX6426119,correcta,455.26
2024-03-25,TX4602338,correcta,424.97
2024-03-25,TX8475132,cancelada,231.56
2024-03-25,TX8534061,incompleta,392.64
2024-03-25,TX1462472,correcta,187.43
2024-03-25,TX5106184,correcta,476.48
2024-03-25,TX9083313,correcta,220.14
2024-03-25,TX5797084,correcta,305.61
2024-03-25,TX1018957,correcta,374.52
2024-03-25,TX8634869,correcta,488.9
2024-03-25,TX1660016,correcta,411.46
2024-03-25,TX1210147,correcta,349.69
2024-03-25,TX7457374,correcta,423.14
2024-03-25,TX7307363,incompleta,401.34
2024-03-25,TX5462747,incompleta,440.15
2024-03-25,TX2092508,correcta,197.75
2024-03-25,TX8917584,correcta,122.22
2024-03-25,TX3233442,correcta,159.12
2024-03-25,TX3313907,cancelada,425.6
2024-03-25,TX8520422,correcta,417.52
2024-03-25,TX1581316,correcta,407.15
2024-03-25,TX6169331,correcta,273.94
2024-03-25,TX7725593,correcta,154.8
2024-03-25,TX4688774,cancelada,244.82
2024-03-25,TX7533057,correcta,285.43
2024-03-25,TX7536962,cancelada,369.55
2024-03-25,TX7147328,correcta,42.44
2024-03-25,TX2954559,cancelada,83.07
2024-03-25,TX1847538,correcta,396.69
2024-03-25,TX3820437,correcta,245.59
2024-03-25,TX8628338,cancelada,223.69
2024-03-25,TX5281614,incompleta,30.47
2024-03-25,TX6394496,correcta,99.86
2024-03-25,TX5280944,cancelada,251.23
2024-03-25,TX1231378,correcta,480.89
2024-03-25,TX1366498,cancelada,12.94
2024-03-25,TX4809790,correcta,61.01
2024-03-25,TX1599512,cancelada,223.26
2024-03-25,TX1517311,cancelada,210.98
2024-03-25,TX9167263,correcta,137.46
2024-03-25,TX3694024,correcta,446.71
2024-03-25,TX9765079,incompleta,374.68
2024-03-25,TX1698398,incompleta,358.27
2024-03-25,TX9431965,cancelada,262.62
2024-03-25,TX6259977,correcta,40.94
2024-03-25,TX2827938,correcta,224.25
2024-03-25,TX9189124,cancelada,333.28
2024-03-25,TX2131909,cancelada,16.18
2024-03-25,TX6834508,correcta,302.72
2024-03-25,TX3950869,cancelada,64.9
2024-03-25,TX3364236,correcta,413.98
2024-03-25,TX4211535,correcta,344.36
2024-03-25,TX3162039,correcta,355.46
2024-03-25,TX5356423,correcta,481.57
2024-03-25,TX9200198,correcta,496.15
2024-03-25,TX5738729,correcta,163.28
2024-03-25,TX2416413,correcta,143.36
2024-03-25,TX7410184,cancelada,109.59
2024-03-25,TX3760149,cancelada,253.92
2024-03-25,TX5012076,correcta,85.6
2024-03-25,TX7328491,incompleta,293.96
2024-03-25,TX2964365,correcta,94.69
2024-03-25,TX3723866,correcta,40.14
2024-03-25,TX2056791,correcta,482.4
2024-03-25,TX3083735,correcta,241.07
2024-03-25,TX3571124,correcta,228.61
2024-03-25,TX5049144,incompleta,237.17
2024-03-25,TX4468340,correcta,58.51
2024-03-25,TX5631407,cancelada,27.0
2024-03-25,TX6783215,correcta,247.39
2024-03-25,TX2866729,cancelada,345.98
2024-03-25,TX5288634,correcta,285.51
2024-03-25,TX6927049,correcta,109.17
2024-03-25,TX9519825,correcta,421.18
2024-03-25,TX6725909,correcta,265.31
2024-03-25,TX3283232,correcta,288.33
2024-03-25,TX6880734,incompleta,274.33
2024-03-25,TX1645675,correcta,206.28
2024-03-25,TX9586124,correcta,124.27
2024-03-25,TX8990105,correcta,211.72
2024-03-25,TX6920266,correcta,461.61
2024-03-25,TX8006351,incompleta,301.46
2024-03-25,TX8587259,cancelada,101.95
2024-03-25,TX2192898,correcta,300.76
2024-03-25,TX7402834,correcta,421.21
2024-03-25,TX8474624,incompleta,204.22
2024-03-25,TX7082256,incompleta,178.83
2024-03-25,TX9688671,correcta,370.28
2024-03-25,TX1873356,incompleta,497.77
2024-03-25,TX1199781,correcta,189.15
2024-03-25,TX2726781,correcta,138.19
2024-03-25,TX9705578,correcta,365.63
2024-03-25,TX1640378,correcta,341.91
2024-03-25,TX8771976,incompleta,497.34
2024-03-25,TX9326180,cancelada,156.54
2024-03-25,TX1708999,correcta,151.67
2024-03-25,TX9649985,correcta,187.66
2024-03-25,TX4467306,cancelada,233.11
2024-03-25,TX5062582,correcta,123.56
2024-03-25,TX5385774,correcta,491.2
2024-03-25,TX3214345,correcta,341.25
2024-03-26,TX7213816,correcta,81.96
2024-03-26,TX1524399,correcta,446.07
2024-03-26,TX5130404,correcta,401.47
2024-03-26,TX8309388,cancelada,191.8
2024-03-26,TX2421273,correcta,246.45
2024-03-26,TX8402408,cancelada,40.46
2024-03-26,TX2091824,correcta,430.23
2024-03-26,TX7252568,correcta,300.4
2024-03-26,TX7957355,correcta,21.18
2024-03-26,TX6632786,correcta,431.2
2024-03-26,TX9248345,cancelada,78.98
2024-03-26,TX1276330,incompleta,367.38
2024-03-26,TX3719342,cancelada,135.53
2024-03-26,TX5513003,correcta,409.12
2024-03-26,TX9794447,correcta,410.95
2024-03-26,TX3495044,correcta,18.76
2024-03-26,TX9558731,correcta,426.47
2024-03-26,TX9468257,correcta,231.54
2024-03-26,TX3329363,correcta,249.59
2024-03-26,TX9585706,correcta,400.98
2024-03-26,TX5553263,cancelada,481.08
2024-03-26,TX6073442,cancelada,95.91
2024-03-26,TX6644054,incompleta,285.64
2024-03-26,TX8091446,cancelada,405.81
2024-03-26,TX2988972,correcta,245.5
2024-03-26,TX6080309,cancelada,315.87
2024-03-26,TX5644071,correcta,424.85
2024-03-26,TX6370900,correcta,97.56
2024-03-26,TX8655429,correcta,156.34
2024-03-26,TX5912362,correcta,87.61
2024-03-26,TX3791284,cancelada,489.08
2024-03-26,TX5103654,cancelada,398.81
2024-03-26,TX8977538,cancelada,258.22
2024-03-26,TX6083088,correcta,489.4
2024-03-26,TX7044670,correcta,390.73
2024-03-26,TX4934642,correcta,275.74
2024-03-26,TX2001389,correcta,327.58
2024-03-26,TX4779621,correcta,207.11
2024-03-26,TX4085830,incompleta,255.71
2024-03-26,TX4742375,correcta,19.18
2024-03-26,TX8323770,correcta,264.68
2024-03-26,TX9702031,correcta,417.26
2024-03-26,TX7238554,correcta,18.13
2024-03-26,TX4641350,incompleta,310.35
2024-03-26,TX9883757,correcta,60.63
2024-03-26,TX8178807,correcta,213.79
2024-03-26,TX8362195,correcta,87.58
2024-03-26,TX4969164,incompleta,389.59
2024-03-26,TX8782129,correcta,211.46
2024-03-26,TX7815880,correcta,482.01
2024-03-27,TX1728370,incompleta,467.16
2024-03-27,TX9269265,cancelada,399.46
2024-03-27,TX8146375,incompleta,103.74
2024-03-27,TX6435328,cancelada,57.02
2024-03-27,TX8018290,correcta,58.13
2024-03-27,TX3445754,correcta,441.3
2024-03-27,TX7637442,correcta,127.72
2024-03-27,TX4754220,correcta,89.14
2024-03-27,TX5356337,cancelada,402.4
2024-03-27,TX6794534,correcta,12.78
2024-03-27,TX1303132,correcta,484.24
2024-03-27,TX3518317,cancelada,445.79
2024-03-27,TX7108910,correcta,297.63
2024-03-27,TX6159973,cancelada,227.48
2024-03-27,TX8926064,cancelada,81.55
2024-03-27,TX7773541,correcta,127.11
2024-03-27,TX9081595,cancelada,249.0
2024-03-27,TX1498999,correcta,90.01
2024-03-27,TX3362875,correcta,397.7
2024-03-27,TX1479308,correcta,462.09
2024-03-27,TX1236461,correcta,178.34
2024-03-27,TX5066299,correcta,294.4
2024-03-27,TX4931981,correcta,147.46
2024-03-27,TX9692107,correcta,252.86
2024-03-27,TX6822025,cancelada,136.28
2024-03-27,TX9857712,correcta,346.56
2024-03-27,TX3593466,correcta,142.47
2024-03-27,TX8401239,correcta,81.76
2024-03-27,TX5581690,correcta,90.03
2024-03-27,TX3333415,cancelada,135.26
2024-03-27,TX7133988,correcta,444.54
2024-03-27,TX2649679,correcta,319.81
2024-03-27,TX7326751,incompleta,460.19
2024-03-27,TX8057997,correcta,192.7
2024-03-27,TX9313722,correcta,340.43
2024-03-27,TX7801745,correcta,304.62
2024-03-27,TX2663818,correcta,271.17
2024-03-27,TX7885423,correcta,60.26
2024-03-27,TX7683852,correcta,310.9
2024-03-27,TX7997110,correcta,454.97
2024-03-27,TX4327842,correcta,261.67
2024-03-27,TX3971141,correcta,486.0
2024-03-27,TX5371187,correcta,381.83
2024-03-27,TX1307350,correcta,303.09
2024-03-27,TX9832812,correcta,152.51
2024-03-27,TX9726108,correcta,408.84
2024-03-27,TX1470445,correcta,157.88
2024-03-27,TX2859306,correcta,495.19
2024-03-27,TX8729916,incompleta,372.59
2024-03-27,TX1994950,cancelada,107.99
2024-03-27,TX3122221,correcta,388.75
2024-03-27,TX1356195,correcta,288.31
2024-03-27,TX2645612,correcta,263.68
2024-03-27,TX1653473,correcta,127.77
2024-03-27,TX4099458,correcta,371.85
2024-03-27,TX7169112,correcta,95.2
2024-03-27,TX5376615,correcta,66.25
2024-03-27,TX2770681,correcta,194.51
2024-03-27,TX9321943,correcta,68.97
2024-03-27,TX7438350,correcta,471.32
2024-03-27,TX5682553,correcta,266.79
2024-03-27,TX9340604,cancelada,207.07
2024-03-27,TX5453164,correcta,385.13
2024-03-27,TX1422348,correcta,138.47
2024-03-27,TX2675802,correcta,401.14
2024-03-27,TX7137968,incompleta,248.63
2024-03-27,TX6730927,correcta,40.56
2024-03-27,TX8227095,correcta,95.76
2024-03-27,TX2361290,correcta,97.75
2024-03-27,TX1074889,correcta,384.24
2024-03-27,TX1908050,correcta,465.72
2024-03-27,TX1098030,cancelada,403.54
2024-03-27,TX3909298,cancelada,120.33
2024-03-27,TX8884646,correcta,469.13
2024-03-27,TX3157438,correcta,283.18
2024-03-27,TX4558019,correcta,291.69
2024-03-27,TX2154907,correcta,284.06
2024-03-27,TX3466745,correcta,329.31
2024-03-27,TX8870214,cancelada,431.4
2024-03-27,TX3634539,correcta,371.25
2024-03-27,TX1384411,correcta,231.15
2024-03-27,TX2092148,correcta,369.0
2024-03-27,TX2749135,correcta,288.73
2024-03-27,TX5938156,cancelada,236.99
2024-03-27,TX7406391,cancelada,383.96
2024-03-27,TX9298196,correcta,154.97
2024-03-27,TX9827744,correcta,265.59
2024-03-27,TX1189372,correcta,379.93
2024-03-27,TX1888660,correcta,137.68
2024-03-27,TX1604207,correcta,243.41
2024-03-27,TX8622243,cancelada,178.1
2024-03-27,TX7134729,cancelada,337.52
2024-03-28,TX2458976,correcta,338.66
2024-03-28,TX2961821,correcta,70.11
2024-03-28,TX8843019,correcta,88.8
2024-03-28,TX3706125,incompleta,428.88
2024-03-28,TX5736376,cancelada,405.58
2024-03-28,TX3759336,correcta,398.9
2024-03-28,TX5948684,correcta,401.03
2024-03-28,TX2307126,correcta,469.86
2024-03-28,TX4375759,correcta,82.33
2024-03-28,TX9241965,incompleta,432.55
2024-03-28,TX8401136,cancelada,13.65
2024-03-28,TX9975222,incompleta,444.29
2024-03-28,TX7013663,correcta,317.55
2024-03-28,TX8144239,correcta,240.53
2024-03-28,TX1334530,cancelada,363.09
2024-03-28,TX9310143,cancelada,484.72
2024-03-28,TX6136763,correcta,443.11
2024-03-28,TX6078802,correcta,180.14
2024-03-28,TX4619183,incompleta,219.19
2024-03-28,TX8436267,correcta,347.41
2024-03-28,TX9547415,correcta,153.61
2024-03-28,TX7294331,correcta,482.85
2024-03-28,TX7064619,correcta,492.96
2024-03-28,TX2544849,correcta,178.54
2024-03-28,TX8216479,cancelada,406.36
2024-03-28,TX9844049,correcta,380.25
2024-03-28,TX3065569,correcta,51.07
2024-03-28,TX4611201,correcta,168.75
2024-03-28,TX2448767,correcta,101.47
2024-03-28,TX3340275,correcta,441.0
2024-03-28,TX3069563,correcta,193.06
2024-03-28,TX9190049,correcta,228.97
2024-03-28,TX8787749,correcta,41.33
2024-03-28,TX7621161,correcta,192.8
2024-03-28,TX5527930,cancelada,162.91
2024-03-28,TX6909350,correcta,306.49
2024-03-28,TX5959505,correcta,321.99
2024-03-28,TX4989818,correcta,470.29
2024-03-28,TX1857603,correcta,219.45
2024-03-28,TX2559019,correcta,100.71
2024-03-28,TX2302266,correcta,262.3
2024-03-28,TX5101557,cancelada,322.25
2024-03-28,TX8212934,cancelada,320.29
2024-03-28,TX9290808,correcta,476.94
2024-03-28,TX6432141,incompleta,331.31
2024-03-28,TX8732452,correcta,57.47
2024-03-28,TX2162976,incompleta,299.88
2024-03-28,TX6649462,cancelada,80.64
2024-03-28,TX4731948,cancelada,445.12
2024-03-28,TX3541077,correcta,319.06
2024-03-28,TX9236318,cancelada,343.43
2024-03-28,TX5188407,correcta,58.78
2024-03-28,TX3925276,cancelada,257.16
2024-03-28,TX1160773,correcta,372.94
2024-03-28,TX5536174,cancelada,169.23
2024-03-28,TX6469912,incompleta,317.57
2024-03-28,TX8349439,correcta,484.74
2024-03-28,TX3657105,cancelada,299.08
2024-03-28,TX2233006,cancelada,474.11
2024-03-28,TX1961897,correcta,216.85
2024-03-28,TX2537398,correcta,285.31
2024-03-28,TX9071486,correcta,167.19
2024-03-28,TX1041095,correcta,339.49
2024-03-28,TX8895657,correcta,227.93
2024-03-28,TX6493531,correcta,298.23
2024-03-28,TX1971095,correcta,86.1
2024-03-28,TX1341603,correcta,289.78
2024-03-28,TX9966696,correcta,93.44
2024-03-28,TX8829937,cancelada,146.12
2024-03-28,TX7770625,cancelada,361.7
2024-03-28,TX6525173,cancelada,471.9
2024-03-28,TX4732993,correcta,367.1
2024-03-28,TX4606138,cancelada,394.95
2024-03-28,TX9414581,correcta,148.18
2024-03-28,TX7890959,correcta,64.51
2024-03-28,TX2780479,cancelada,319.73
2024-03-28,TX5517158,incompleta,401.14
2024-03-28,TX2870641,correcta,184.52
2024-03-28,TX4118014,correcta,16.03
2024-03-28,TX7834530,correcta,483.28
2024-03-29,TX5206295,cancelada,484.13
2024-03-29,TX4540011,correcta,142.32
2024-03-29,TX8834890,correcta,229.59
2024-03-29,TX2283134,cancelada,68.03
2024-03-29,TX1301280,cancelada,204.81
2024-03-29,TX5044355,correcta,462.57
2024-03-29,TX4280190,cancelada,90.09
2024-03-29,TX4404217,incompleta,165.26
2024-03-29,TX7756195,correcta,219.74
2024-03-29,TX3290703,correcta,484.29
2024-03-29,TX2201119,correcta,432.4
2024-03-29,TX5935431,correcta,55.76
2024-03-29,TX5041700,correcta,111.03
2024-03-29,TX1936980,correcta,339.25
2024-03-29,TX8779905,correcta,125.6
2024-03-29,TX1900237,correcta,153.79
2024-03-29,TX7496699,correcta,14.22
2024-03-29,TX3704460,correcta,114.96
2024-03-29,TX4520071,cancelada,260.99
2024-03-29,TX1248210,correcta,62.65
2024-03-29,TX7726849,correcta,237.19
2024-03-29,TX3248639,correcta,211.26
2024-03-29,TX6065607,incompleta,363.53
2024-03-29,TX9962469,correcta,50.95
2024-03-29,TX9382345,correcta,227.09
2024-03-29,TX7556807,cancelada,189.08
2024-03-29,TX5459518,correcta,497.76
2024-03-29,TX7335027,cancelada,40.64
2024-03-29,TX1346647,correcta,94.92
2024-03-29,TX9684043,cancelada,150.15
2024-03-29,TX3799692,correcta,28.61
2024-03-29,TX2014955,correcta,185.97
2024-03-29,TX9630820,correcta,316.75
2024-03-29,TX6614036,correcta,92.97
2024-03-29,TX9351650,correcta,75.26
2024-03-29,TX1687753,cancelada,68.19
2024-03-29,TX1248747,correcta,373.36
