id_tra,idbin,idcategoria,idcomercio,fecha,monto
TX6259,510000,I,COM002,2024-07-19,758.19
TX6260,601000,I,COM002,2024-07-29,522.28
TX6261,601001,I,COM002,2024-07-07,45.87
TX6262,510001,I,COM005,2024-07-15,367.42
TX6263,400000,I,COM003,2024-07-10,869.24
TX6264,400001,C,COM004,2024-07-16,427.23
TX6265,601000,I,COM002,2024-07-15,72.09
TX6266,510001,I,COM003,2024-07-10,92.36
TX6267,400001,I,COM001,2024-07-26,61.14
TX6268,352801,I,COM002,2024-07-24,901.05
TX6269,510000,I,COM001,2024-07-10,876.18
TX6270,601001,I,COM003,2024-07-17,421.02
TX6271,601001,I,COM005,2024-07-27,631.17
TX6272,352800,I,COM001,2024-07-19,369.89
TX6273,510001,I,COM003,2024-07-04,754.79
TX6274,400000,I,COM005,2024-07-30,817.42
TX6275,400001,I,COM005,2024-07-20,235.31
TX6276,510000,C,COM005,2024-07-10,350.81
TX6277,510000,I,COM005,2024-07-12,18.37
TX6278,601001,I,COM004,2024-07-02,980.49
TX6279,601000,I,COM003,2024-07-04,114.87
TX6280,601000,I,COM004,2024-07-17,515.88
TX6281,400000,I,COM005,2024-07-29,541.31
TX6282,510001,I,COM005,2024-07-13,333.82
TX6283,352801,I,COM002,2024-07-03,645.8
TX6284,400000,C,COM003,2024-07-09,494.32
TX6285,400000,I,COM001,2024-07-28,916.57
TX6286,352801,C,COM005,2024-07-13,461.58
TX6287,352800,I,COM004,2024-07-05,113.83
TX6288,400001,C,COM005,2024-07-09,920.27
TX6289,601001,C,COM003,2024-07-09,324.57
TX6290,601001,C,COM002,2024-07-13,814.83
TX6291,510000,I,COM002,2024-07-20,369.59
TX6292,601000,I,COM003,2024-07-04,46.89
TX6293,510001,I,COM004,2024-07-19,361.61
TX6294,601001,I,COM003,2024-07-19,958.94
TX6295,400000,A,COM002,2024-07-02,794.32
TX6296,352800,I,COM001,2024-07-13,159.52
TX6297,400001,I,COM001,2024-07-18,723.94
TX6298,400001,I,COM003,2024-07-25,776.45
TX6299,352800,I,COM001,2024-07-29,927.52
TX6300,352800,I,COM004,2024-07-10,27.46
TX6301,510001,C,COM004,2024-07-15,460.15
TX6302,601000,I,COM002,2024-07-29,902.42
TX6303,510000,I,COM004,2024-07-31,603.03
TX6304,352800,I,COM001,2024-07-03,499.78
TX6305,601000,C,COM001,2024-07-16,729.27
TX6306,400001,A,COM005,2024-07-17,511.8
TX6307,601001,I,COM001,2024-07-21,398.77
TX6308,601000,I,COM002,2024-07-31,764.47
TX6309,601000,C,COM004,2024-07-04,188.11
TX6310,601000,I,COM005,2024-07-30,515.49
TX6311,601000,I,COM001,2024-07-13,232.29
TX6312,352800,C,COM004,2024-07-12,247.06
TX6313,510001,I,COM003,2024-07-03,114.73
TX6314,352801,C,COM001,2024-07-10,370.76
TX6315,400001,I,COM005,2024-07-30,937.87
TX6316,601001,I,COM003,2024-07-06,304.18
TX6317,510001,I,COM001,2024-07-24,23.36
TX6318,400001,I,COM004,2024-07-01,387.39
TX6319,400000,I,COM004,2024-07-24,205.47
TX6320,510000,I,COM001,2024-07-09,217.0
TX6321,400001,C,COM002,2024-07-19,991.22
TX6322,352800,I,COM004,2024-07-12,880.01
TX6323,601000,C,COM004,2024-07-27,687.37
TX6324,400000,I,COM003,2024-07-27,984.31
TX6325,510000,C,COM002,2024-07-30,357.45
TX6326,400000,I,COM003,2024-07-17,999.8
TX6327,352800,I,COM003,2024-07-25,425.62
TX6328,510001,I,COM004,2024-07-23,157.99
TX6329,601000,I,COM002,2024-07-29,370.23
TX6330,510001,I,COM004,2024-07-01,881.99
TX6331,352800,I,COM001,2024-07-26,14.32
TX6332,352801,C,COM005,2024-07-10,356.43
TX6333,601000,I,COM004,2024-07-12,718.18
TX6334,352801,I,COM005,2024-07-25,951.4
TX6335,400000,C,COM003,2024-07-07,992.26
TX6336,601001,I,COM004,2024-07-28,512.73
TX6337,510001,I,COM001,2024-07-31,381.83
TX6338,352801,I,COM005,2024-07-02,320.08
TX6339,352800,I,COM001,2024-07-26,559.47
TX6340,400001,A,COM004,2024-07-16,640.16
TX6341,510001,I,COM003,2024-07-24,128.14
TX6342,400001,I,COM003,2024-07-27,798.05
TX6343,601000,I,COM005,2024-07-08,820.21
TX6344,510001,I,COM002,2024-07-15,699.3
TX6345,510001,I,COM003,2024-07-07,85.3
TX6346,601001,I,COM002,2024-07-18,320.03
TX6347,400001,I,COM002,2024-07-24,800.51
TX6348,510001,I,COM004,2024-07-11,63.66
TX6349,400001,I,COM002,2024-07-10,23.21
TX6350,601001,C,COM001,2024-07-30,974.28
TX6351,400001,I,COM004,2024-07-15,719.13
TX6352,601001,I,COM005,2024-07-06,503.42
TX6353,400000,I,COM004,2024-07-27,256.78
TX6354,601000,I,COM003,2024-07-06,474.08
TX6355,510000,I,COM004,2024-07-17,410.45
TX6356,400001,I,COM001,2024-07-20,515.78
TX6357,400000,A,COM005,2024-07-10,645.01
TX6358,601001,I,COM005,2024-07-28,625.76
TX6359,400000,I,COM002,2024-07-21,806.85
TX6360,510000,I,COM003,2024-07-04,705.31
TX6361,601001,I,COM001,2024-07-04,196.33
TX6362,510001,I,COM005,2024-07-14,512.32
TX6363,400001,I,COM002,2024-07-27,287.0
TX6364,510000,I,COM004,2024-07-03,203.28
TX6365,352800,I,COM001,2024-07-23,42.36
TX6366,601000,C,COM003,2024-07-22,197.54
TX6367,601000,C,COM003,2024-07-07,714.75
TX6368,510000,C,COM005,2024-07-27,745.98
TX6369,352800,I,COM001,2024-07-22,558.11
TX6370,400001,I,COM001,2024-07-30,368.96
TX6371,400000,I,COM004,2024-07-17,505.41
TX6372,510000,I,COM003,2024-07-19,370.38
TX6373,601000,I,COM004,2024-07-11,933.75
TX6374,352801,C,COM001,2024-07-16,572.7
TX6375,510001,I,COM003,2024-07-25,374.53
TX6376,400001,A,COM005,2024-07-29,127.15
TX6377,601001,A,COM005,2024-07-12,619.83
TX6378,352800,I,COM005,2024-07-02,949.44
TX6379,400001,I,COM001,2024-07-13,226.83
TX6380,352801,I,COM001,2024-07-08,446.42
TX6381,601001,I,COM003,2024-07-29,223.84
TX6382,352801,I,COM002,2024-07-18,431.67
TX6383,352801,I,COM003,2024-07-16,768.33
TX6384,510000,I,COM005,2024-07-29,609.58
TX6385,352801,I,COM004,2024-07-13,634.9
TX6386,510000,I,COM003,2024-07-03,788.89
TX6387,352801,I,COM005,2024-07-27,175.87
TX6388,601001,I,COM001,2024-07-22,498.69
TX6389,352800,I,COM005,2024-07-28,418.35
TX6390,352800,I,COM004,2024-07-10,285.02
TX6391,352801,I,COM003,2024-07-03,612.53
TX6392,510000,I,COM004,2024-07-18,754.76
TX6393,400001,I,COM005,2024-07-05,638.77
TX6394,400000,C,COM004,2024-07-19,573.29
TX6395,400000,I,COM004,2024-07-08,30.57
TX6396,510001,I,COM001,2024-07-06,208.98
TX6397,400001,I,COM001,2024-07-30,263.27
TX6398,601000,I,COM001,2024-07-03,269.03
TX6399,601001,C,COM002,2024-07-25,281.4
TX6400,510000,C,COM001,2024-07-19,440.48
TX6401,400001,I,COM004,2024-07-08,692.67
TX6402,400000,I,COM002,2024-07-28,437.92
TX6403,601001,I,COM005,2024-07-13,944.51
TX6404,352801,I,COM004,2024-07-02,863.66
TX6405,601000,I,COM002,2024-07-10,490.93
TX6406,400000,I,COM001,2024-07-27,972.7
TX6407,601001,I,COM001,2024-07-22,512.0
TX6408,510001,I,COM003,2024-07-11,125.41
TX6409,400000,A,COM004,2024-07-26,973.99
TX6410,352800,I,COM005,2024-07-30,849.3
TX6411,400001,I,COM004,2024-07-09,874.82
TX6412,601000,I,COM002,2024-07-24,435.65
TX6413,510001,I,COM005,2024-07-31,421.94
TX6414,352801,I,COM005,2024-07-03,25.8
TX6415,510001,I,COM005,2024-07-31,399.72
TX6416,400001,C,COM003,2024-07-19,180.5
TX6417,510001,I,COM003,2024-07-13,830.7
TX6418,352801,I,COM001,2024-07-06,372.93
TX6419,352801,I,COM005,2024-07-27,810.53
TX6420,601001,I,COM005,2024-07-09,760.71
TX6421,601001,I,COM003,2024-07-19,44.34
TX6422,400001,C,COM003,2024-07-16,570.89
TX6423,601000,I,COM005,2024-07-09,315.77
TX6424,400001,I,COM005,2024-07-14,574.03
TX6425,400001,C,COM005,2024-07-29,162.03
TX6426,510001,I,COM005,2024-07-08,274.62
TX6427,510001,C,COM004,2024-07-05,357.09
TX6428,510001,I,COM003,2024-07-22,969.02
TX6429,510001,I,COM005,2024-07-03,162.45
TX6430,510000,I,COM002,2024-07-06,873.03
TX6431,352800,I,COM004,2024-07-19,46.82
TX6432,510001,I,COM002,2024-07-06,358.03
TX6433,400001,I,COM004,2024-07-17,256.2
TX6434,400001,I,COM005,2024-07-21,409.13
TX6435,400001,I,COM005,2024-07-25,948.38
TX6436,510001,I,COM002,2024-07-21,438.33
TX6437,510001,I,COM005,2024-07-13,164.48
TX6438,510001,I,COM001,2024-07-11,489.14
TX6439,510000,I,COM004,2024-07-20,760.33
TX6440,601001,C,COM004,2024-07-12,28.2
TX6441,601000,I,COM001,2024-07-31,566.12
TX6442,510000,I,COM003,2024-07-24,919.35
TX6443,352800,I,COM003,2024-07-08,459.69
TX6444,352801,I,COM001,2024-07-20,127.62
TX6445,510000,I,COM003,2024-07-26,102.3
TX6446,510001,I,COM002,2024-07-06,214.68
TX6447,400000,I,COM004,2024-07-25,931.73
TX6448,352800,I,COM003,2024-07-27,13.31
TX6449,400000,C,COM004,2024-07-15,662.51
TX6450,601000,I,COM001,2024-07-09,687.26
TX6451,601000,C,COM005,2024-07-04,26.2
TX6452,601001,I,COM003,2024-07-25,145.4
TX6453,400000,I,COM003,2024-07-05,436.23
TX6454,352801,I,COM004,2024-07-15,262.33
TX6455,510000,I,COM001,2024-07-29,137.91
TX6456,601001,C,COM001,2024-07-18,348.26
TX6457,601001,C,COM001,2024-07-29,375.14
TX6458,352801,C,COM001,2024-07-18,445.59
TX6459,352800,I,COM002,2024-07-30,577.27
TX6460,400000,I,COM005,2024-07-12,506.5
TX6461,352800,I,COM003,2024-07-12,543.85
TX6462,352800,I,COM001,2024-07-31,251.29
TX6463,601001,C,COM002,2024-07-24,22.7
TX6464,510001,A,COM005,2024-07-26,678.04
TX6465,601001,C,COM005,2024-07-13,838.36
TX6466,400000,I,COM003,2024-07-05,704.79
TX6467,510000,A,COM002,2024-07-16,988.24
TX6468,601001,I,COM002,2024-07-03,666.3
TX6469,400000,C,COM003,2024-07-07,234.54
TX6470,352801,I,COM002,2024-07-05,175.35
TX6471,400001,I,COM001,2024-07-20,44.23
TX6472,400001,C,COM005,2024-07-28,26.02
TX6473,510001,A,COM001,2024-07-20,979.64
TX6474,510000,I,COM003,2024-07-18,630.28
TX6475,601001,I,COM005,2024-07-04,156.61
TX6476,510001,I,COM003,2024-07-19,278.73
TX6477,510001,I,COM004,2024-07-19,290.2
TX6478,352800,I,COM003,2024-07-29,57.97
TX6479,352801,I,COM004,2024-07-04,406.04
TX6480,510000,I,COM004,2024-07-30,808.45
TX6481,400001,I,COM005,2024-07-25,243.68
TX6482,510000,I,COM005,2024-07-17,108.68
TX6483,601001,A,COM005,2024-07-30,375.19
TX6484,510000,I,COM003,2024-07-19,965.92
TX6485,400001,C,COM001,2024-07-13,362.07
TX6486,400000,I,COM002,2024-07-12,692.8
TX6487,601000,I,COM004,2024-07-26,188.68
TX6488,352800,I,COM003,2024-07-09,900.54
TX6489,601001,I,COM004,2024-07-27,306.56
TX6490,352800,I,COM001,2024-07-14,286.29
TX6491,601000,I,COM001,2024-07-11,534.76
TX6492,400001,I,COM005,2024-07-18,746.89
TX6493,601001,I,COM003,2024-07-05,277.08
TX6494,352800,A,COM003,2024-07-01,907.11
TX6495,601000,I,COM004,2024-07-10,849.29
TX6496,400000,I,COM003,2024-07-13,648.8
TX6497,601000,I,COM003,2024-07-25,502.18
TX6498,400000,I,COM005,2024-07-28,383.05
TX6499,352801,C,COM005,2024-07-18,630.93
TX6500,400000,C,COM003,2024-07-10,100.78
TX6501,510001,I,COM004,2024-07-28,67.19
TX6502,601001,C,COM005,2024-07-15,739.74
TX6503,400000,C,COM005,2024-07-30,669.25
TX6504,400000,I,COM002,2024-07-23,535.4
TX6505,352800,I,COM001,2024-07-14,319.28
TX6506,601000,I,COM001,2024-07-22,701.59
TX6507,601000,I,COM001,2024-07-16,145.34
TX6508,601001,I,COM005,2024-07-01,901.46
TX6509,510000,I,COM005,2024-07-27,686.74
TX6510,352801,I,COM005,2024-07-24,603.04
TX6511,400000,A,COM004,2024-07-06,135.77
TX6512,352801,I,COM003,2024-07-20,623.05
TX6513,601000,I,COM005,2024-07-30,949.04
TX6514,601000,A,COM003,2024-07-03,787.72
TX6515,510000,I,COM003,2024-07-31,588.71
TX6516,400000,I,COM001,2024-07-14,909.81
TX6517,400000,C,COM004,2024-07-24,709.7
TX6518,510001,C,COM001,2024-07-07,705.18
TX6519,352800,I,COM003,2024-07-19,492.9
TX6520,510001,I,COM001,2024-07-17,662.94
TX6521,400001,I,COM002,2024-07-14,324.97
TX6522,352801,I,COM001,2024-07-01,984.46
TX6523,352800,I,COM004,2024-07-13,231.53
TX6524,601000,I,COM003,2024-07-26,374.31
TX6525,400001,I,COM005,2024-07-24,343.93
TX6526,352800,I,COM004,2024-07-23,199.94
TX6527,400000,C,COM004,2024-07-24,433.02
TX6528,510000,I,COM004,2024-07-01,142.54
TX6529,352800,I,COM003,2024-07-16,672.59
TX6530,601000,I,COM003,2024-07-27,528.51
TX6531,352801,C,COM005,2024-07-07,863.44
TX6532,510001,I,COM001,2024-07-30,806.03
TX6533,510001,A,COM003,2024-07-18,255.26
TX6534,400001,I,COM005,2024-07-19,690.69
TX6535,400000,I,COM001,2024-07-14,409.88
TX6536,601001,C,COM001,2024-07-15,926.09
TX6537,510001,I,COM003,2024-07-25,661.84
TX6538,601000,I,COM004,2024-07-13,502.12
TX6539,352801,I,COM003,2024-07-19,861.62
TX6540,400001,C,COM002,2024-07-10,784.57
TX6541,601001,I,COM005,2024-07-06,236.53
TX6542,601001,I,COM005,2024-07-12,974.84
TX6543,601001,I,COM002,2024-07-02,542.68
TX6544,400001,I,COM003,2024-07-22,879.13
TX6545,400001,C,COM005,2024-07-15,687.32
TX6546,510000,C,COM004,2024-07-25,20.7
TX6547,352800,C,COM004,2024-07-13,209.5
TX6548,510001,I,COM001,2024-07-17,443.57
TX6549,400000,C,COM005,2024-07-28,252.08
TX6550,400001,A,COM001,2024-07-26,60.13
TX6551,400001,I,COM003,2024-07-02,479.22
TX6552,400001,I,COM002,2024-07-04,619.82
TX6553,601000,I,COM003,2024-07-05,507.85
TX6554,352801,A,COM004,2024-07-21,944.61
TX6555,352800,A,COM003,2024-07-06,636.72
TX6556,601000,I,COM004,2024-07-31,240.79
TX6557,510000,I,COM001,2024-07-31,504.66
TX6558,601000,I,COM002,2024-07-24,246.96
TX6559,601001,I,COM004,2024-07-02,594.97
TX6560,352800,I,COM002,2024-07-15,296.77
TX6561,400001,I,COM004,2024-07-05,666.5
TX6562,601000,I,COM003,2024-07-17,185.54
TX6563,352801,I,COM001,2024-07-09,318.25
TX6564,400001,I,COM001,2024-07-17,760.64
TX6565,601000,I,COM002,2024-07-28,465.48
TX6566,601001,I,COM003,2024-07-15,887.4
TX6567,352800,I,COM004,2024-07-23,649.27
TX6568,352801,C,COM005,2024-07-28,337.24
TX6569,510001,I,COM004,2024-07-21,485.99
TX6570,601001,I,COM001,2024-07-08,176.87
TX6571,352801,I,COM002,2024-07-22,809.02
TX6572,352801,I,COM001,2024-07-15,940.36
TX6573,400000,I,COM005,2024-07-12,369.29
TX6574,601001,I,COM003,2024-07-02,845.41
TX6575,352800,C,COM003,2024-07-05,511.92
TX6576,352801,C,COM003,2024-07-24,211.91
TX6577,352800,I,COM004,2024-07-21,837.77
TX6578,510000,I,COM001,2024-07-07,235.41
TX6579,601000,I,COM004,2024-07-19,756.75
TX6580,352801,I,COM004,2024-07-01,526.83
TX6581,601000,I,COM001,2024-07-06,531.29
TX6582,352800,I,COM004,2024-07-16,588.42
TX6583,510001,I,COM001,2024-07-18,903.03
TX6584,352800,I,COM003,2024-07-30,612.0
TX6585,601000,I,COM005,2024-07-07,751.31
TX6586,601000,I,COM005,2024-07-20,799.36
TX6587,352801,I,COM002,2024-07-20,788.85
TX6588,352800,C,COM005,2024-07-24,715.94
TX6589,601000,I,COM002,2024-07-15,616.5
TX6590,400001,I,COM003,2024-07-27,945.81
TX6591,352800,I,COM003,2024-07-12,519.84
TX6592,601000,I,COM002,2024-07-04,969.63
TX6593,601000,I,COM001,2024-07-13,622.52
TX6594,510000,A,COM001,2024-07-31,239.35
TX6595,601001,C,COM001,2024-07-29,804.06
TX6596,400000,I,COM002,2024-07-02,97.97
TX6597,510000,I,COM001,2024-07-20,692.59
TX6598,510000,I,COM001,2024-07-15,144.76
TX6599,352800,I,COM004,2024-07-18,914.84
TX6600,510001,C,COM003,2024-07-20,564.87
TX6601,352801,A,COM004,2024-07-16,827.91
TX6602,400000,I,COM002,2024-07-08,190.22
TX6603,400000,I,COM005,2024-07-07,968.44
TX6604,352801,I,COM002,2024-07-17,330.35
TX6605,400001,I,COM005,2024-07-28,798.82
TX6606,510000,I,COM002,2024-07-21,745.46
TX6607,510000,C,COM003,2024-07-22,329.56
TX6608,400000,I,COM004,2024-07-14,696.74
TX6609,352801,I,COM002,2024-07-08,394.09
TX6610,510001,I,COM002,2024-07-28,550.39
TX6611,352801,I,COM002,2024-07-29,856.57
TX6612,510001,I,COM002,2024-07-19,762.15
TX6613,510000,I,COM001,2024-07-05,636.02
TX6614,400000,I,COM001,2024-07-10,925.99
TX6615,352801,I,COM001,2024-07-05,931.23
TX6616,352800,I,COM003,2024-07-20,52.98
TX6617,400001,I,COM004,2024-07-24,908.6
TX6618,352801,I,COM001,2024-07-31,643.81
TX6619,510001,I,COM001,2024-07-07,854.07
TX6620,601000,I,COM005,2024-07-12,489.4
TX6621,400000,I,COM004,2024-07-30,978.49
TX6622,601001,I,COM003,2024-07-26,705.32
TX6623,400001,I,COM001,2024-07-13,533.98
TX6624,601000,I,COM003,2024-07-17,817.77
TX6625,510001,I,COM001,2024-07-05,422.42
TX6626,510001,I,COM001,2024-07-13,930.37
TX6627,400001,I,COM003,2024-07-09,316.39
TX6628,400001,I,COM003,2024-07-09,20.96
TX6629,510001,A,COM001,2024-07-17,886.57
TX6630,352801,C,COM003,2024-07-27,633.71
TX6631,400000,I,COM005,2024-07-05,201.77
TX6632,601001,I,COM001,2024-07-08,505.59
TX6633,510000,A,COM005,2024-07-10,696.45
TX6634,400000,A,COM004,2024-07-19,371.29
TX6635,601000,I,COM004,2024-07-10,326.86
TX6636,510001,I,COM002,2024-07-31,43.94
TX6637,352800,I,COM002,2024-07-03,405.87
TX6638,400001,I,COM002,2024-07-13,411.25
TX6639,352800,I,COM003,2024-07-12,485.99
TX6640,400001,I,COM002,2024-07-03,876.09
TX6641,510001,I,COM001,2024-07-26,134.15
TX6642,352800,I,COM004,2024-07-21,220.02
TX6643,601001,I,COM001,2024-07-28,226.58
TX6644,601000,I,COM003,2024-07-21,433.58
TX6645,400001,I,COM002,2024-07-05,99.92
TX6646,352801,I,COM004,2024-07-30,583.31
TX6647,510001,I,COM002,2024-07-14,245.05
TX6648,400001,I,COM003,2024-07-29,327.93
TX6649,601001,I,COM005,2024-07-22,390.42
TX6650,601001,A,COM002,2024-07-19,552.66
TX6651,601001,C,COM003,2024-07-30,58.37
TX6652,352800,I,COM002,2024-07-19,694.17
TX6653,400001,I,COM002,2024-07-22,818.72
TX6654,601000,I,COM004,2024-07-30,623.32
TX6655,510000,I,COM003,2024-07-28,301.68
TX6656,400001,I,COM002,2024-07-28,444.39
TX6657,510001,I,COM001,2024-07-13,800.77
TX6658,601001,I,COM004,2024-07-09,252.25
TX6659,400001,I,COM004,2024-07-30,996.12
TX6660,510001,C,COM002,2024-07-16,982.99
TX6661,352800,I,COM001,2024-07-06,173.96
TX6662,352801,I,COM003,2024-07-15,584.67
TX6663,352800,I,COM002,2024-07-01,307.15
TX6664,601000,A,COM002,2024-07-02,126.36
TX6665,352800,I,COM002,2024-07-05,166.09
TX6666,352800,I,COM004,2024-07-16,476.04
TX6667,352801,I,COM005,2024-07-04,497.04
TX6668,510000,I,COM001,2024-07-20,950.4
TX6669,510001,I,COM003,2024-07-31,717.42
TX6670,352800,I,COM004,2024-07-27,614.69
TX6671,510001,C,COM002,2024-07-24,474.53
TX6672,510001,C,COM005,2024-07-18,992.73
TX6673,352800,C,COM002,2024-07-19,633.58
TX6674,400000,I,COM005,2024-07-08,378.58
TX6675,400001,I,COM001,2024-07-06,430.07
TX6676,352800,I,COM002,2024-07-10,669.4
TX6677,400001,I,COM001,2024-07-13,856.11
TX6678,510001,A,COM002,2024-07-08,502.16
TX6679,601001,I,COM004,2024-07-23,339.44
TX6680,510001,I,COM005,2024-07-26,230.36
TX6681,510001,I,COM005,2024-07-19,512.23
TX6682,510000,I,COM001,2024-07-27,865.95
TX6683,352801,I,COM001,2024-07-31,109.11
TX6684,601001,I,COM004,2024-07-20,486.1
TX6685,400001,I,COM002,2024-07-03,221.72
TX6686,510001,I,COM004,2024-07-06,84.24
TX6687,510000,I,COM004,2024-07-10,949.9
TX6688,400001,I,COM003,2024-07-29,400.96
TX6689,510001,I,COM003,2024-07-10,334.98
TX6690,601000,I,COM003,2024-07-04,375.33
TX6691,601000,I,COM003,2024-07-19,21.04
TX6692,601001,I,COM005,2024-07-18,328.53
TX6693,601000,I,COM003,2024-07-28,808.59
TX6694,400001,I,COM003,2024-07-10,415.22
TX6695,601001,I,COM001,2024-07-16,587.99
TX6696,601001,I,COM001,2024-07-21,835.55
TX6697,400000,C,COM001,2024-07-21,879.94
TX6698,510000,I,COM003,2024-07-20,365.98
TX6699,601001,I,COM004,2024-07-29,973.64
TX6700,601001,I,COM003,2024-07-10,187.75
TX6701,601001,C,COM004,2024-07-03,573.2
TX6702,352801,I,COM003,2024-07-29,158.68
TX6703,352800,C,COM003,2024-07-03,351.96
TX6704,400001,I,COM002,2024-07-03,485.22
TX6705,510001,I,COM001,2024-07-09,949.21
TX6706,352800,I,COM005,2024-07-15,380.22
TX6707,510001,I,COM002,2024-07-03,930.59
TX6708,400000,I,COM002,2024-07-12,44.21
TX6709,400000,I,COM003,2024-07-14,260.16
TX6710,510001,I,COM005,2024-07-31,301.45
TX6711,601000,I,COM001,2024-07-12,568.23
TX6712,510000,I,COM004,2024-07-15,557.91
TX6713,601001,I,COM003,2024-07-16,948.44
TX6714,601001,I,COM001,2024-07-02,655.35
TX6715,400000,I,COM005,2024-07-11,886.84
TX6716,601001,C,COM002,2024-07-22,32.96
TX6717,601000,A,COM002,2024-07-02,406.45
TX6718,601000,I,COM005,2024-07-06,117.85
TX6719,601001,A,COM005,2024-07-18,780.34
TX6720,510001,I,COM005,2024-07-01,263.94
TX6721,601000,A,COM005,2024-07-18,542.61
TX6722,352801,I,COM001,2024-07-09,950.67
TX6723,510000,I,COM001,2024-07-25,598.21
TX6724,601000,I,COM002,2024-07-27,734.2
TX6725,510001,I,COM003,2024-07-11,266.21
TX6726,510001,C,COM003,2024-07-26,267.98
TX6727,400000,I,COM004,2024-07-22,706.13
TX6728,510000,I,COM005,2024-07-29,770.14
TX6729,400000,I,COM001,2024-07-23,244.19
TX6730,352800,I,COM002,2024-07-27,420.7
TX6731,400000,C,COM002,2024-07-02,14.43
TX6732,601001,I,COM003,2024-07-11,265.06
TX6733,352801,I,COM004,2024-07-12,187.92
TX6734,400000,I,COM004,2024-07-03,715.92
TX6735,352800,C,COM005,2024-07-01,158.69
TX6736,352800,I,COM004,2024-07-23,258.88
TX6737,352800,I,COM001,2024-07-07,249.57
TX6738,601001,I,COM002,2024-07-07,726.41
TX6739,400000,I,COM004,2024-07-04,543.79
TX6740,352800,I,COM002,2024-07-14,618.08
TX6741,510001,I,COM005,2024-07-19,803.02
TX6742,352801,I,COM005,2024-07-13,682.16
TX6743,400000,I,COM002,2024-07-16,893.06
TX6744,601001,I,COM003,2024-07-03,388.37
TX6745,601001,I,COM005,2024-07-31,522.73
TX6746,510000,I,COM001,2024-07-01,122.37
TX6747,352801,A,COM005,2024-07-01,714.14
TX6748,352801,I,COM003,2024-07-24,403.23
TX6749,400001,C,COM005,2024-07-01,181.14
TX6750,352800,C,COM001,2024-07-07,200.26
TX6751,400000,I,COM003,2024-07-29,994.84
TX6752,352800,A,COM002,2024-07-10,489.26
TX6753,400000,I,COM005,2024-07-07,402.35
TX6754,601001,I,COM001,2024-07-16,553.83
TX6755,400000,I,COM002,2024-07-29,342.97
TX6756,352800,I,COM005,2024-07-05,188.75
TX6757,601001,I,COM004,2024-07-15,62.91
TX6758,510001,I,COM001,2024-07-20,288.42
TX6759,352801,I,COM001,2024-07-04,814.56
TX6760,400001,I,COM005,2024-07-28,930.36
TX6761,601000,I,COM003,2024-07-14,787.78
TX6762,352801,I,COM004,2024-07-01,89.65
TX6763,352801,I,COM001,2024-07-02,683.26
TX6764,601001,I,COM004,2024-07-09,575.26
TX6765,400001,I,COM005,2024-07-07,45.59
TX6766,352801,A,COM005,2024-07-04,510.39
TX6767,510000,I,COM005,2024-07-19,273.82
TX6768,601000,C,COM001,2024-07-05,889.62
TX6769,352801,I,COM003,2024-07-22,152.05
TX6770,400001,I,COM004,2024-07-24,313.3
TX6771,510000,I,COM003,2024-07-03,390.23
TX6772,400000,I,COM001,2024-07-23,861.23
TX6773,400001,I,COM002,2024-07-04,701.08
TX6774,601001,I,COM002,2024-07-31,851.89
TX6775,400000,I,COM005,2024-07-29,453.03
TX6776,400000,C,COM004,2024-07-03,560.55
TX6777,510000,I,COM003,2024-07-15,61.47
TX6778,601000,I,COM001,2024-07-21,46.45
TX6779,352801,I,COM005,2024-07-25,564.75
TX6780,510000,I,COM004,2024-07-18,695.72
TX6781,352800,I,COM001,2024-07-26,341.48
TX6782,400001,I,COM003,2024-07-11,39.87
TX6783,352801,I,COM003,2024-07-24,713.19
TX6784,510000,I,COM005,2024-07-30,992.23
TX6785,510000,I,COM002,2024-07-01,341.82
TX6786,400001,I,COM003,2024-07-07,850.7
TX6787,510000,C,COM002,2024-07-29,386.97
TX6788,601000,I,COM002,2024-07-19,927.53
TX6789,510000,I,COM002,2024-07-29,418.87
TX6790,510000,I,COM004,2024-07-03,46.99
TX6791,400000,I,COM005,2024-07-30,695.06
TX6792,601001,I,COM001,2024-07-12,350.98
TX6793,510001,I,COM005,2024-07-01,258.54
TX6794,510001,I,COM003,2024-07-06,238.38
TX6795,510000,C,COM001,2024-07-26,366.56
TX6796,510001,A,COM004,2024-07-07,116.53
TX6797,352801,I,COM004,2024-07-30,831.15
TX6798,601001,I,COM004,2024-07-28,75.47
TX6799,510000,I,COM001,2024-07-26,665.71
TX6800,510000,I,COM004,2024-07-04,312.18
TX6801,601000,C,COM003,2024-07-15,888.85
TX6802,352801,C,COM005,2024-07-01,284.32
TX6803,352800,I,COM004,2024-07-19,679.11
TX6804,510000,I,COM003,2024-07-18,909.12
TX6805,352800,I,COM002,2024-07-04,511.15
TX6806,400000,I,COM005,2024-07-04,93.28
TX6807,510000,A,COM005,2024-07-18,249.75
TX6808,510001,C,COM003,2024-07-05,599.69
TX6809,352801,C,COM001,2024-07-28,90.92
TX6810,352801,C,COM001,2024-07-09,766.56
TX6811,601001,C,COM003,2024-07-09,121.94
TX6812,510000,C,COM004,2024-07-20,189.94
TX6813,352801,I,COM002,2024-07-01,340.72
TX6814,510001,I,COM003,2024-07-21,988.39
TX6815,352801,I,COM002,2024-07-31,707.56
TX6816,601001,A,COM003,2024-07-22,700.25
